beneficiary_id,beneficiary_code,full_name,gender,age,country,status
441,BEN000441,Marc Lara,Male,68,Burundi,Host Community
442,BEN000442,Jennifer Williams,Male,25,Somalia,Refugee
443,BEN000443,Cheryl Nelson,Male,78,Ethiopia,IDP
444,BEN000444,Christian Leonard,Male,27,Sudan,Host Community
445,BEN000445,David Munoz,Male,70,Somalia,Refugee
446,BEN000446,Sarah Hamilton,Female,32,Tanzania,IDP
447,BEN000447,Margaret Peterson,Male,29,Uganda,Host Community
448,BEN000448,Erika Green,Female,19,Kenya,Host Community
449,BEN000449,Jodi Carter,Female,46,Sudan,IDP
450,BEN000450,Joshua Morales,Male,64,South Sudan,Refugee
451,BEN000451,Christopher Mcintosh,Female,37,Uganda,IDP
452,BEN000452,Ms. Patricia Briggs,Female,4,Ethiopia,Refugee
453,BEN000453,David Munoz,Female,27,Kenya,Host Community
454,BEN000454,Mr. Rodney Owen,Female,21,Ethiopia,Host Community
455,BEN000455,Christine Dennis,Female,23,Burundi,Host Community
456,BEN000456,Nathaniel Daniels,Female,59,Burundi,IDP
457,BEN000457,Michele Nguyen,Male,4,Uganda,Refugee
458,BEN000458,Peter Greene,Male,58,Rwanda,Refugee
459,BEN000459,Corey Russo,Female,44,Sudan,IDP
460,BEN000460,Amanda Figueroa,Male,37,Dr Congo,Host Community
461,BEN000461,Lindsay Lowe,Female,63,South Sudan,Refugee
462,BEN000462,Craig Wilson,Male,78,Dr Congo,IDP
463,BEN000463,Cynthia Mckenzie,Male,36,Tanzania,Host Community
464,BEN000464,Dr. Melissa Williams MD,Female,75,Sudan,Host Community
465,BEN000465,Mrs. Margaret Garner,Female,77,Dr Congo,Refugee
466,BEN000466,Scott Parks,Male,16,Tanzania,IDP
467,BEN000467,Aimee Hughes DVM,Female,57,Ethiopia,Refugee
468,BEN000468,Mark Fischer,Female,24,Somalia,IDP
469,BEN000469,Tracy Alvarez,Female,3,Rwanda,Host Community
470,BEN000470,Brandon Lopez,Male,39,Somalia,Refugee
471,BEN000471,Elizabeth Hall,Female,5,South Sudan,Host Community
472,BEN000472,Mary Mcknight,Male,76,Uganda,IDP
473,BEN000473,Timothy Salas,Male,10,Rwanda,IDP
474,BEN000474,Kenneth Pearson,Male,66,Uganda,IDP
475,BEN000475,Darryl Jenkins,Male,12,Kenya,Refugee
476,BEN000476,Deborah Vasquez,Female,53,Rwanda,Refugee
477,BEN000477,Ashley James,Male,71,Burundi,Host Community
478,BEN000478,Bradley Moss,Female,54,Somalia,Host Community
479,BEN000479,Nathan Morrison,Male,54,South Sudan,Host Community
480,BEN000480,Mr. Joel Stein,Male,31,Kenya,IDP
481,BEN000481,Aaron Thompson,Female,56,Sudan,Refugee
482,BEN000482,Andrew Contreras,Female,48,Burundi,IDP
483,BEN000483,Tracy Lewis,Male,40,Dr Congo,Host Community
484,BEN000484,Natalie Young,Female,43,South Sudan,Refugee
485,BEN000485,Nathan Wilson,Male,16,Ethiopia,Host Community
486,BEN000486,Austin Jackson,Male,44,Dr Congo,Refugee
487,BEN000487,Bethany Moon,Male,32,Uganda,IDP
488,BEN000488,Nathan Ramirez,Female,70,Ethiopia,Host Community
489,BEN000489,Karen Rice,Male,59,South Sudan,Host Community
490,BEN000490,Natalie Proctor,Male,57,Tanzania,IDP
491,BEN000491,Danielle Young,Female,6,South Sudan,IDP
492,BEN000492,John Gordon,Female,72,Dr Congo,Host Community
493,BEN000493,Haley Simpson,Female,45,Somalia,Host Community
494,BEN000494,Michael Carpenter,Male,39,Tanzania,IDP
495,BEN000495,Victoria Swanson,Female,77,South Sudan,Refugee
496,BEN000496,Tiffany Blankenship,Female,4,Burundi,IDP
497,BEN000497,Ryan Davis,Male,27,Sudan,IDP
498,BEN000498,Ann Williams,Female,4,Dr Congo,IDP
499,BEN000499,Thomas Reid,Male,33,Dr Congo,Host Community
500,BEN000500,Stephen Jordan,Female,62,Tanzania,IDP
501,BEN000501,Laura Jones,Male,25,Sudan,Host Community
502,BEN000502,Elizabeth Smith,Female,26,Sudan,Host Community
503,BEN000503,Amber Hess,Male,71,Somalia,Host Community
504,BEN000504,Christina Ramos,Male,15,Ethiopia,Refugee
505,BEN000505,Rachel Lee,Female,10,Dr Congo,Host Community
506,BEN000506,Evan Munoz,Female,18,Burundi,IDP
507,BEN000507,Jeff Griffin,Male,48,Ethiopia,Host Community
508,BEN000508,James Miller,Male,20,Kenya,Refugee
509,BEN000509,Melody Martinez,Male,80,South Sudan,IDP
510,BEN000510,Daniel Lara,Male,62,Uganda,Host Community
511,BEN000511,Steven Ortiz,Female,21,Kenya,Host Community
512,BEN000512,Shane Brooks,Female,66,Dr Congo,IDP
513,BEN000513,Samantha Wilkinson,Male,32,Dr Congo,IDP
514,BEN000514,Monica Kennedy,Female,44,Rwanda,IDP
515,BEN000515,Michael Wilkerson,Female,54,Rwanda,IDP
516,BEN000516,Kevin Chavez,Female,18,Somalia,Host Community
517,BEN000517,Larry Padilla,Male,60,South Sudan,Refugee
518,BEN000518,Sharon Gates,Male,70,Sudan,IDP
519,BEN000519,Sarah Johnson,Female,5,Kenya,Host Community
520,BEN000520,Kimberly Woodard,Female,36,Tanzania,IDP
521,BEN000521,Stephanie Marshall,Female,66,Uganda,Refugee
522,BEN000522,Michael Anderson,Male,5,Ethiopia,Host Community
523,BEN000523,Scott Miller,Male,70,Tanzania,Refugee
524,BEN000524,Bruce Lewis,Female,39,Sudan,Refugee
525,BEN000525,Gina Hernandez,Female,68,Sudan,IDP
526,BEN000526,Stephen Parker,Female,31,Sudan,IDP
527,BEN000527,Elizabeth Simon,Female,66,Dr Congo,Host Community
528,BEN000528,Michael Jones,Female,30,Dr Congo,Refugee
529,BEN000529,Teresa Diaz,Female,36,Somalia,Refugee
530,BEN000530,Gregory Baker,Male,76,Rwanda,IDP
531,BEN000531,Christopher Bruce,Female,9,Dr Congo,Refugee
532,BEN000532,Gloria Harris,Male,48,Ethiopia,IDP
533,BEN000533,Briana Daugherty,Female,22,Ethiopia,Refugee
534,BEN000534,Lydia Smith,Male,52,Ethiopia,IDP
535,BEN000535,Ethan Wilson,Female,37,Sudan,Refugee
536,BEN000536,Jessica Tanner,Female,57,Rwanda,Refugee
537,BEN000537,Leslie Baldwin,Female,46,Ethiopia,Host Community
538,BEN000538,Devin White,Female,31,Burundi,IDP
539,BEN000539,Amanda Carter,Male,22,Kenya,Host Community
540,BEN000540,Andrew Hodge,Male,9,Sudan,Host Community
541,BEN000541,Shannon Nguyen,Female,49,Sudan,IDP
542,BEN000542,James Francis,Male,41,South Sudan,Refugee
543,BEN000543,Caitlin Franklin,Female,43,Tanzania,IDP
544,BEN000544,Kelly Wright,Female,77,Uganda,Host Community
545,BEN000545,Mrs. Donna Moore,Female,32,Burundi,IDP
546,BEN000546,Daniel Garcia,Female,67,Tanzania,Host Community
547,BEN000547,Lance Romero,Male,65,Kenya,IDP
548,BEN000548,John Martinez,Female,31,Dr Congo,Host Community
549,BEN000549,Ryan Marsh,Male,40,Uganda,Refugee
550,BEN000550,Kevin Riley,Male,77,Kenya,IDP
551,BEN000551,Cody Ramsey,Female,74,Kenya,Refugee
552,BEN000552,Amy Bartlett,Female,38,Dr Congo,Refugee
553,BEN000553,Stephen Holland,Female,70,Burundi,Refugee
554,BEN000554,Shannon Hurst,Male,34,Kenya,Refugee
555,BEN000555,Kaitlin Hanson,Male,17,Kenya,IDP
556,BEN000556,Eric Vega,Male,25,South Sudan,Host Community
557,BEN000557,Jorge Smith,Female,10,Kenya,Host Community
558,BEN000558,Amber Hanson,Female,13,Somalia,IDP
559,BEN000559,Jeffrey Welch,Male,55,Burundi,Refugee
560,BEN000560,Joseph Thomas,Male,53,Rwanda,Refugee
561,BEN000561,Laura Barnes,Male,67,Tanzania,IDP
562,BEN000562,Gerald Reyes,Male,13,Rwanda,Refugee
563,BEN000563,Christopher Andrade,Male,49,Ethiopia,IDP
564,BEN000564,Angela Miller,Male,1,Kenya,Host Community
565,BEN000565,Jared Russo,Female,57,Burundi,Host Community
566,BEN000566,Glenda Whitaker,Male,65,Dr Congo,Refugee
567,BEN000567,Eric Terry,Male,4,Rwanda,IDP
568,BEN000568,Carol Obrien,Female,41,Burundi,Host Community
569,BEN000569,Zachary Gonzales,Male,15,Kenya,Host Community
570,BEN000570,Seth Young,Male,43,Dr Congo,Host Community
571,BEN000571,Samuel Bailey,Male,68,Sudan,Host Community
572,BEN000572,Darin Bowen,Female,18,Kenya,Refugee
573,BEN000573,Brandon Garza,Female,21,Tanzania,Host Community
574,BEN000574,Emily Ward,Female,75,Sudan,IDP
575,BEN000575,Heather Martin,Male,41,Rwanda,Refugee
576,BEN000576,Rodney Stone,Female,76,Somalia,IDP
577,BEN000577,Hailey Macdonald,Female,20,Tanzania,Refugee
578,BEN000578,James Young,Female,56,Tanzania,Host Community
579,BEN000579,Ronald Hammond,Male,76,Uganda,Host Community
580,BEN000580,Robin Shepard,Female,26,Rwanda,Host Community
581,BEN000581,Jennifer Bennett,Female,73,Rwanda,Host Community
582,BEN000582,Robert Walton MD,Male,39,Ethiopia,IDP
583,BEN000583,Todd Thompson,Male,19,Uganda,Host Community
584,BEN000584,Steven Harvey,Male,7,Sudan,Refugee
585,BEN000585,William Harvey,Male,46,Sudan,IDP
586,BEN000586,George Anderson,Female,76,Rwanda,IDP
587,BEN000587,Karen Rivera,Female,19,Ethiopia,Refugee
588,BEN000588,Eric Barker,Male,24,Rwanda,IDP
589,BEN000589,Cheryl Jones,Male,6,Sudan,IDP
590,BEN000590,Lisa Frazier,Female,6,Burundi,Host Community
591,BEN000591,Ronald Mccoy,Female,5,Burundi,Refugee
592,BEN000592,Sharon Carter,Male,23,Uganda,Host Community
593,BEN000593,Julie Mora,Male,44,Uganda,IDP
594,BEN000594,Brittany West,Female,40,Kenya,Refugee
595,BEN000595,Linda Evans,Female,48,Somalia,Host Community
596,BEN000596,Charles Howe,Male,19,Sudan,IDP
597,BEN000597,Darren Chavez,Female,66,Rwanda,Host Community
598,BEN000598,Marie Medina,Female,58,Dr Congo,Refugee
599,BEN000599,Kristina Potter,Male,53,Somalia,Refugee
600,BEN000600,Jerry Price,Male,39,Rwanda,Host Community
601,BEN000601,Rebecca Sanders,Female,13,Somalia,IDP
602,BEN000602,Jennifer Jones,Female,68,Kenya,IDP
603,BEN000603,Robin Howard,Male,36,South Sudan,IDP
604,BEN000604,Mary Fowler,Male,47,Kenya,Host Community
605,BEN000605,Melissa Walton,Male,40,Uganda,Host Community
606,BEN000606,Raymond Hicks,Female,62,Uganda,IDP
607,BEN000607,Jessica Adams,Female,49,Kenya,IDP
608,BEN000608,Kristen Wilson,Male,2,Uganda,Host Community
609,BEN000609,Christy Alvarez,Male,53,Kenya,Host Community
610,BEN000610,Michael Lee,Female,3,Sudan,Host Community
611,BEN000611,Justin Burgess,Male,77,Uganda,IDP
612,BEN000612,Mariah Young,Female,38,Rwanda,IDP
613,BEN000613,Jessica Barr,Female,38,Somalia,Host Community
614,BEN000614,Michael Miller,Male,37,Rwanda,Host Community
615,BEN000615,Matthew Morrison,Female,75,Rwanda,IDP
616,BEN000616,Ross Harper,Male,51,Ethiopia,IDP
617,BEN000617,Brian Hines,Male,11,Sudan,Host Community
618,BEN000618,Alicia Morris,Male,66,Rwanda,Refugee
619,BEN000619,Robert Peterson,Female,80,Kenya,Refugee
620,BEN000620,Julian Bernard,Male,12,Dr Congo,Refugee
621,BEN000621,Nicole Gibson,Male,78,Sudan,Host Community
622,BEN000622,Tara Adams,Male,48,Ethiopia,Host Community
623,BEN000623,Jennifer Smith,Male,29,Sudan,Refugee
624,BEN000624,Robert Alvarado,Female,32,Somalia,Refugee
625,BEN000625,Veronica Harris,Female,21,Sudan,IDP
626,BEN000626,Joshua Williams,Male,36,Rwanda,Refugee
627,BEN000627,William Roberts,Female,40,Rwanda,IDP
628,BEN000628,Andrew Mccann,Male,2,Kenya,IDP
629,BEN000629,Kyle Green,Female,5,Kenya,IDP
630,BEN000630,Leonard Nelson,Female,50,Burundi,Refugee
631,BEN000631,Linda Heath,Male,80,Dr Congo,Host Community
632,BEN000632,Erika Baker,Female,73,Somalia,IDP
633,BEN000633,Jack Garrett,Male,30,Kenya,Host Community
634,BEN000634,Eric Butler,Male,21,Dr Congo,IDP
635,BEN000635,Andrea Dunlap,Male,72,Burundi,Refugee
636,BEN000636,Dustin Kim,Female,58,Rwanda,IDP
637,BEN000637,Luis Burch,Male,76,Somalia,Host Community
638,BEN000638,Veronica Jordan,Female,11,Tanzania,IDP
639,BEN000639,Travis Perry,Male,30,Kenya,Refugee
640,BEN000640,Michael Valenzuela,Female,15,Dr Congo,IDP
641,BEN000641,Daniel Mooney MD,Female,23,Sudan,IDP
642,BEN000642,Sheila Martinez,Female,67,Ethiopia,Host Community
643,BEN000643,Andrew Martin,Female,31,Tanzania,Host Community
644,BEN000644,Tracy Vazquez,Male,55,Uganda,Refugee
645,BEN000645,Sara Allen,Male,17,Dr Congo,Host Community
646,BEN000646,Tiffany Bailey,Male,57,Tanzania,IDP
647,BEN000647,Cynthia Stewart,Male,80,Uganda,Host Community
648,BEN000648,Cassidy Miller,Female,16,Tanzania,Refugee
649,BEN000649,Jerry Lewis DDS,Male,35,Sudan,IDP
650,BEN000650,Jennifer Chapman,Female,73,Sudan,Host Community
651,BEN000651,Vanessa Davis,Female,50,Uganda,Host Community
652,BEN000652,Nicole Williams,Female,37,Dr Congo,Host Community
653,BEN000653,Shirley Wade,Female,21,Burundi,Host Community
654,BEN000654,Tommy Allen,Female,23,Ethiopia,Refugee
655,BEN000655,Taylor Marshall,Male,8,Dr Congo,IDP
656,BEN000656,Paul Simon,Female,22,Dr Congo,Host Community
657,BEN000657,Lindsay Johnson,Female,27,Kenya,Host Community
658,BEN000658,Misty Aguirre,Male,24,Dr Congo,Host Community
659,BEN000659,Elizabeth Holland,Male,1,Dr Congo,Host Community
660,BEN000660,Jason Willis,Male,22,Kenya,Refugee
661,BEN000661,Virginia Payne,Female,46,Burundi,Host Community
662,BEN000662,Justin Horton,Male,17,Burundi,IDP
663,BEN000663,Leslie Freeman,Female,57,Burundi,IDP
664,BEN000664,Catherine Pollard,Female,68,Uganda,IDP
665,BEN000665,Victoria Ramirez,Female,12,Dr Congo,IDP
666,BEN000666,Angela Miles,Male,29,Dr Congo,Host Community
667,BEN000667,Jenny Turner,Female,76,South Sudan,IDP
668,BEN000668,Courtney Rodriguez,Female,22,Sudan,IDP
669,BEN000669,Jonathan Mcmillan,Male,37,Uganda,IDP
670,BEN000670,Sherry Carlson,Male,55,Somalia,IDP
671,BEN000671,Lisa Brooks,Male,50,Ethiopia,Host Community
672,BEN000672,Chelsea Allen,Female,54,Rwanda,Refugee
673,BEN000673,Breanna Perkins,Female,28,Sudan,IDP
674,BEN000674,Jennifer Fisher,Female,51,Dr Congo,IDP
675,BEN000675,Heather Miranda,Male,6,South Sudan,Host Community
676,BEN000676,Brooke King,Male,80,Somalia,IDP
677,BEN000677,Jennifer Brown,Female,53,Dr Congo,IDP
678,BEN000678,Martha Soto,Male,26,Sudan,Host Community
679,BEN000679,Kathleen Klein,Female,29,Burundi,IDP
680,BEN000680,Raymond Marsh,Female,28,Uganda,IDP
681,BEN000681,Keith Warren,Female,17,Rwanda,Host Community
682,BEN000682,Veronica Johnson,Female,24,Rwanda,IDP
683,BEN000683,Lauren Williamson,Female,39,Burundi,IDP
684,BEN000684,Benjamin Martin,Male,35,Ethiopia,IDP
685,BEN000685,Jordan Thompson,Female,4,Ethiopia,IDP
686,BEN000686,Julia Turner,Male,11,Kenya,IDP
687,BEN000687,Thomas Fisher,Male,50,Somalia,IDP
688,BEN000688,Samantha Williams,Female,16,Uganda,IDP
689,BEN000689,April Ponce,Male,60,Sudan,Host Community
690,BEN000690,Kimberly Woods,Female,2,Somalia,IDP
691,BEN000691,Barbara Aguirre,Female,48,Somalia,Host Community
692,BEN000692,Emily James,Male,53,Dr Congo,IDP
693,BEN000693,Brandon Robinson,Male,53,South Sudan,Refugee
694,BEN000694,Jean Norris,Male,74,Somalia,Host Community
695,BEN000695,Carol Ramirez,Female,78,Burundi,Host Community
696,BEN000696,Carlos Colon,Female,13,Kenya,Host Community
697,BEN000697,Jennifer Hutchinson,Male,76,Tanzania,IDP
698,BEN000698,Amy Johnson,Female,16,Kenya,IDP
699,BEN000699,Tiffany Jenkins,Male,36,Tanzania,Refugee
700,BEN000700,Brian Castillo,Male,34,Somalia,IDP
701,BEN000701,David Pierce,Male,3,Kenya,IDP
702,BEN000702,Valerie Holland,Male,30,Rwanda,Refugee
703,BEN000703,Jennifer Cantu,Male,36,South Sudan,IDP
704,BEN000704,Ana Woodard,Female,67,Dr Congo,IDP
705,BEN000705,Michael Davis,Male,37,Tanzania,Host Community
706,BEN000706,Tamara Kemp,Male,77,Kenya,IDP
707,BEN000707,Tracey Bishop,Male,29,Uganda,IDP
708,BEN000708,Daniel Lester,Male,58,Somalia,Host Community
709,BEN000709,Alexa Ward,Male,79,South Sudan,Host Community
710,BEN000710,Jeffrey Thomas,Female,74,Tanzania,Host Community
711,BEN000711,Adam White,Female,17,Kenya,IDP
712,BEN000712,Gabrielle Hurley,Female,26,Ethiopia,IDP
713,BEN000713,Debra Brooks,Female,67,Tanzania,IDP
714,BEN000714,Erin Frey,Male,68,Kenya,Host Community
715,BEN000715,William Lara,Female,78,Uganda,Host Community
716,BEN000716,Derek Jones,Male,26,Dr Congo,Refugee
717,BEN000717,James Conley,Male,59,Sudan,Host Community
718,BEN000718,Troy Smith,Female,74,Tanzania,IDP
719,BEN000719,Samantha Jimenez,Female,14,Ethiopia,Refugee
720,BEN000720,Kayla Rogers,Female,20,Kenya,Refugee
721,BEN000721,Jennifer Tran,Female,34,Tanzania,IDP
722,BEN000722,Steven Martin,Male,18,Kenya,Host Community
723,BEN000723,Jordan Ellis,Male,29,Rwanda,Refugee
724,BEN000724,Bradley Hill,Male,50,Ethiopia,IDP
725,BEN000725,Nicholas Moreno,Male,42,Sudan,Refugee
726,BEN000726,Cynthia Brown,Male,56,Dr Congo,Refugee
727,BEN000727,Travis Miller,Female,5,Sudan,IDP
728,BEN000728,Amy Molina,Female,46,Rwanda,IDP
729,BEN000729,Chelsea Leach,Female,73,Ethiopia,IDP
730,BEN000730,Ryan Ballard,Male,55,Dr Congo,IDP
731,BEN000731,Rachel Ruiz,Male,53,Ethiopia,Host Community
732,BEN000732,Kelsey Barnes,Female,2,Somalia,IDP
733,BEN000733,Rebecca Ryan,Male,70,Rwanda,IDP
734,BEN000734,Chelsea Bailey,Male,4,Sudan,Host Community
735,BEN000735,Erica Barber,Female,49,Dr Congo,Refugee
736,BEN000736,Jessica White,Female,62,South Sudan,Refugee
737,BEN000737,Evelyn Shelton,Male,73,Kenya,Host Community
738,BEN000738,Mrs. Angela Ward,Female,64,Burundi,Host Community
739,BEN000739,Brian Sanchez,Male,39,Burundi,Host Community
740,BEN000740,Brooke Reeves,Female,20,Uganda,Refugee
741,BEN000741,Fernando Hartman,Female,16,South Sudan,Host Community
742,BEN000742,Robert White,Male,52,Kenya,Refugee
743,BEN000743,Tracy Rodriguez,Female,3,South Sudan,Refugee
744,BEN000744,Peter Mcintosh,Female,37,Rwanda,IDP
745,BEN000745,Matthew Mccormick,Female,7,Uganda,Host Community
746,BEN000746,Stacy Castillo,Female,28,Uganda,IDP
747,BEN000747,Kathryn Carter,Female,43,Rwanda,Host Community
748,BEN000748,Benjamin Davis,Male,8,Sudan,IDP
749,BEN000749,Mr. Marcus Fernandez,Female,16,Dr Congo,Host Community
750,BEN000750,Rhonda Thomas,Female,28,Somalia,IDP
751,BEN000751,Kristin Campbell,Female,13,Uganda,Refugee
752,BEN000752,Thomas Fitzpatrick,Male,44,Sudan,Refugee
753,BEN000753,Christopher Brown,Female,18,Burundi,Host Community
754,BEN000754,Michael Valenzuela,Male,2,Rwanda,IDP
755,BEN000755,Jamie Douglas,Male,3,Sudan,Refugee
756,BEN000756,Adam Cortez,Female,1,Tanzania,Host Community
757,BEN000757,Charles Smith,Male,63,Burundi,Refugee
758,BEN000758,Ashley Soto,Female,56,Burundi,Refugee
759,BEN000759,Holly Zimmerman,Male,46,Somalia,Host Community
760,BEN000760,Kimberly Jones,Male,73,Somalia,IDP
761,BEN000761,Christina Griffith,Female,4,Sudan,Refugee
762,BEN000762,Jeffrey Castillo,Female,25,Somalia,Refugee
763,BEN000763,Connor Davis,Female,59,South Sudan,IDP
764,BEN000764,Lisa Maldonado,Female,47,Ethiopia,Refugee
765,BEN000765,William Heath,Male,78,Rwanda,IDP
766,BEN000766,Kathy Wolfe,Male,9,Uganda,Host Community
767,BEN000767,Stephanie Conrad,Male,79,Uganda,IDP
768,BEN000768,Christina Allen,Male,48,Ethiopia,Host Community
769,BEN000769,Michael Gibbs,Female,71,Uganda,Host Community
770,BEN000770,Philip Juarez,Male,65,Somalia,Host Community
771,BEN000771,Chad Brennan,Female,7,Somalia,Host Community
772,BEN000772,Anna Harrison,Female,46,Somalia,Refugee
773,BEN000773,Amber Robinson,Female,23,Uganda,Refugee
774,BEN000774,Shannon Reed,Female,22,Kenya,Refugee
775,BEN000775,Jason Thomas,Male,50,Tanzania,Host Community
776,BEN000776,Joel Estes,Male,15,Sudan,Host Community
777,BEN000777,Samantha Rivera,Male,30,South Sudan,IDP
778,BEN000778,Rachel Hawkins,Male,8,Burundi,IDP
779,BEN000779,Pamela Coffey,Male,20,Sudan,Host Community
780,BEN000780,Kristin Andersen,Female,58,Uganda,IDP
781,BEN000781,Frank Wright,Female,28,Ethiopia,Refugee
782,BEN000782,Joseph Johnson,Male,72,Ethiopia,Host Community
783,BEN000783,Matthew Friedman,Female,5,Sudan,Host Community
784,BEN000784,Robert Walker,Female,21,Ethiopia,Refugee
785,BEN000785,Laura Roy,Male,51,Tanzania,Refugee
786,BEN000786,Kristina Collins,Female,45,Tanzania,Refugee
787,BEN000787,Melanie Baker,Male,29,Tanzania,Host Community
788,BEN000788,Edward Palmer,Male,34,Kenya,Refugee
789,BEN000789,Bonnie Shelton,Male,48,Sudan,IDP
790,BEN000790,Lynn Brown,Male,61,Kenya,IDP
791,BEN000791,Angela Sanchez,Female,74,Kenya,Host Community
792,BEN000792,Adam King,Female,22,Rwanda,IDP
793,BEN000793,Joshua Kelley,Female,42,Ethiopia,Refugee
794,BEN000794,Patricia Lopez,Female,11,South Sudan,IDP
795,BEN000795,Linda Rodriguez,Female,55,Burundi,Host Community
796,BEN000796,David Jackson,Male,36,Ethiopia,Refugee
797,BEN000797,William Anderson,Male,8,Uganda,Host Community
798,BEN000798,Cory Nixon,Male,72,Tanzania,Refugee
799,BEN000799,Ronald Thomas,Male,14,Tanzania,Refugee
800,BEN000800,Courtney Nunez,Female,38,Somalia,Refugee
801,BEN000801,Michael Ryan,Male,26,Rwanda,Host Community
802,BEN000802,Emily Brown,Female,2,Burundi,IDP
803,BEN000803,Grant Graves,Female,42,Uganda,IDP
804,BEN000804,Cheryl Clark,Male,39,Rwanda,Host Community
805,BEN000805,Mary Allen,Female,65,Ethiopia,Refugee
806,BEN000806,Ashley Johnson,Female,78,Rwanda,Refugee
807,BEN000807,Jacqueline Moore,Female,66,Sudan,Refugee
808,BEN000808,Gregory Mccall,Female,63,Sudan,Host Community
809,BEN000809,David Payne,Male,12,Ethiopia,IDP
810,BEN000810,Robert Wallace,Male,66,Sudan,Host Community
811,BEN000811,Anna Miller,Male,11,Somalia,Host Community
812,BEN000812,James Brown,Female,42,Kenya,IDP
813,BEN000813,Laura Brown,Male,30,Dr Congo,Refugee
814,BEN000814,Keith Rivers,Male,27,Uganda,IDP
815,BEN000815,Ellen Henderson,Female,69,Burundi,Host Community
816,BEN000816,Cynthia Figueroa,Female,54,Rwanda,Refugee
817,BEN000817,Timothy Preston,Male,78,Kenya,Host Community
818,BEN000818,Amber Herman,Female,69,Tanzania,Refugee
819,BEN000819,Matthew Graves,Male,58,Rwanda,Host Community
820,BEN000820,Nathaniel Blackwell,Female,5,Uganda,IDP
821,BEN000821,John Zimmerman,Male,8,Uganda,Host Community
822,BEN000822,Dennis Morales,Female,35,Somalia,Host Community
823,BEN000823,Bryan Wolf,Male,6,Uganda,IDP
824,BEN000824,James Higgins,Male,26,Tanzania,Host Community
825,BEN000825,James Williams,Female,63,Dr Congo,IDP
826,BEN000826,Joseph Harris,Male,36,Somalia,Refugee
827,BEN000827,Howard Marshall,Female,24,Dr Congo,Host Community
828,BEN000828,John Garrison,Male,66,Burundi,IDP
829,BEN000829,Angela Greer,Female,73,Sudan,IDP
830,BEN000830,Taylor Lynch,Male,59,Somalia,IDP
831,BEN000831,Kelsey Meyer,Female,3,South Sudan,IDP
832,BEN000832,Jacob Robinson,Male,13,Tanzania,Host Community
833,BEN000833,Anthony Byrd,Female,56,Dr Congo,IDP
834,BEN000834,Tiffany Love,Female,57,Burundi,Host Community
